1726,S LSD 31ST ST ER,S,LSD 31ST ST,ER  ,  ,2900,3199
1727,S LSD 31ST ST XR,S,LSD 31ST ST,XR  ,  ,2930,3199
1728,S LSD 47TH ST ER,S,LSD 47TH ST,ER  ,  ,4438,4799
1729,S LSD 47TH ST XR,S,LSD 47TH ST,XR  ,  ,4600,4699
1730,S LSD 53RD ST XR,S,LSD 53RD ST,XR  ,  ,5232,5299
1731,N LSD BELMONT AV ER,N,LSD BELMONT AV,ER  ,  ,3138,3299
1732,N LSD BELMONT AV XR,N,LSD BELMONT AV,XR  ,  ,3138,3299
1733,N LSD BRYN MAWR AV XR,N,LSD BRYN MAWR AV,XR  ,  ,5454,5599
1734,S LSD COLUMBUS DR ER,S,LSD COLUMBUS DR,ER  ,  ,1200,1499
1735,S LSD COLUMBUS DR XR,S,LSD COLUMBUS DR,XR  ,  ,1332,1499
1736,S LSD FORT DEARBORN ER,S,LSD FORT DEARBORN,ER  ,  ,3000,3099
1737,N LSD FOSTER AV ER,N,LSD FOSTER AV,ER  ,  ,5033,5199
1738,N LSD FOSTER AV XR,N,LSD FOSTER AV,XR  ,  ,5033,5199
1739,N LSD FULLERTON AV ER,N,LSD FULLERTON AV,ER  ,  ,2315,2499
1740,N LSD FULLERTON AV XR,N,LSD FULLERTON AV,XR  ,  ,2315,2499
1741,N LSD GRAND AV ER,N,LSD GRAND AV,ER  ,  ,530,699
1742,N LSD ILLINOIS ST XR,N,LSD ILLINOIS ST,XR  ,  ,390,499
1743,N LSD IRVING PARK RD ER,N,LSD IRVING PARK RD,ER  ,  ,3900,4199
1744,N LSD IRVING PARK RD XR,N,LSD IRVING PARK RD,XR  ,  ,3900,4199
1745,N LSD LA SALLE ST ER,N,LSD LA SALLE ST,ER  ,  ,1542,1799
1746,N LSD LA SALLE ST XR,N,LSD LA SALLE ST,XR  ,  ,1600,1799
1747,N LSD LAWRENCE AV ER,N,LSD LAWRENCE AV,ER  ,  ,4715,4899
1748,N LSD LAWRENCE AV XR,N,LSD LAWRENCE AV,XR  ,  ,4715,4899
1749,E LSD LSD WACKER DR XR,E,LSD LSD WACKER DR,XR  ,  ,500,599
1750,N LSD MICHIGAN AV ER,N,LSD MICHIGAN AV,ER  ,  ,1000,1299
1751,N LSD MICHIGAN AV XR,N,LSD MICHIGAN AV,XR  ,  ,1000,1299
1752,N LSD MICHIGAN AVENUE XR,N,LSD MICHIGAN AVENUE,XR  ,  ,1028,1061
1753,S LSD MOE DR ER,S,LSD MOE DR,ER  ,  ,3038,3099
1754,N LSD MONTROSE AV ER,N,LSD MONTROSE AV,ER  ,  ,4252,4499
1755,N LSD MONTROSE AV XR,N,LSD MONTROSE AV,XR  ,  ,4254,4499
1756,E LSD NB STEVENSON OB ER,E,LSD NB STEVENSON OB,ER  ,  ,500,577
1757,S LSD NB STEVENSON OB ER,S,LSD NB STEVENSON OB,ER  ,  ,2432,2799
1758,S LSD OAKWOOD BL ER,S,LSD OAKWOOD BL,ER  ,  ,3800,3999
1759,S LSD OAKWOOD BL XR,S,LSD OAKWOOD BL,XR  ,  ,3822,3999
1760,N LSD RANDOLPH ST ER,N,LSD RANDOLPH ST,ER  ,  ,100,199
1761,N LSD RANDOLPH ST XR,N,LSD RANDOLPH ST,XR  ,  ,100,299
1762,N LSD RECREATION DR XR,N,LSD RECREATION DR,XR  ,  ,3536,3599
1763,S LSD SB STEVENSON OB ER,S,LSD SB STEVENSON OB,ER  ,  ,2111,2499
1764,N LSD WACKER DR ER SB,N,LSD WACKER DR,ER  ,SB,200,327
1765,N LSD WACKER DR XR,N,LSD WACKER DR,XR  ,  ,328,399
1766,N LSD WACKER DR NB ER,N,LSD WACKER DR NB,ER  ,  ,400,599
1767,N LSD WILSON AV ER,N,LSD WILSON AV,ER  ,  ,4514,4699
1768,N LSD WILSON AV XR,N,LSD WILSON AV,XR  ,  ,4514,4699
1769,N LUCERNE AVE,N,LUCERNE,AVE ,  ,6052,6099
1770,N LUDLAM AVE,N,LUDLAM,AVE ,  ,5200,5499
1771,S LUELLA AVE,S,LUELLA,AVE ,  ,7100,10399
1772,N LUIS MUNOZ MARIN DR E,N,LUIS MUNOZ MARIN,DR  ,E ,1215,1531
1773,N LUIS MUNOZ MARIN DR W,N,LUIS MUNOZ MARIN,DR  ,W ,1025,1541
1774,W LUIS MUNOZ MARIN DR N,W,LUIS MUNOZ MARIN,DR  ,N ,2832,3099
1775,W LUIS MUNOZ MARIN DR S,W,LUIS MUNOZ MARIN,DR  ,S ,2832,3161
1776,S LUMBER ST,S,LUMBER,ST  ,  ,700,2399
1777,N LUNA AVE,N,LUNA,AVE ,  ,1400,5899
1778,S LUNA AVE,S,LUNA,AVE ,  ,5100,5499
1779,N LUNDY AVE,N,LUNDY,AVE ,  ,6200,6399
1780,W LUNT AVE,W,LUNT,AVE ,  ,1100,7799
1781,W LUTHER ST,W,LUTHER,ST  ,  ,2600,2699
1782,S LYMAN ST,S,LYMAN,ST  ,  ,2900,3099
1783,N LYNCH AVE,N,LYNCH,AVE ,  ,5300,5599
1784,W LYNDALE ST,W,LYNDALE,ST  ,  ,2052,4599
1785,S LYNN WHITE DR,S,LYNN WHITE,DR  ,  ,1300,1899
1786,S LYON AVE,S,LYON,AVE ,  ,9300,9499
1787,S LYTLE ST,S,LYTLE,ST  ,  ,600,1199
1788,N MAC CHESNEY CT,N,MAC CHESNEY,CT  ,  ,300,399
1789,S MACKINAW AVE,S,MACKINAW,AVE ,  ,8200,13599
1790,E MADISON ST,E,MADISON,ST  ,  ,1,99
1791,W MADISON ST,W,MADISON,ST  ,  ,1,5999
1792,E MADISON PARK,E,MADISON PARK,    ,  ,1200,1399
1793,N MADISON ST ER,N,MADISON ST,ER  ,  ,1,199
1794,N MAGNET AVE,N,MAGNET,AVE ,  ,5300,5499
1795,N MAGNOLIA AVE,N,MAGNOLIA,AVE ,  ,1400,6499
1796,N MAJOR AVE,N,MAJOR,AVE ,  ,1600,5899
1797,S MAJOR AVE,S,MAJOR,AVE ,  ,5100,6499
1798,N MALDEN ST,N,MALDEN,ST  ,  ,4400,4799
1799,S MALTA ST,S,MALTA,ST  ,  ,9900,10299
1800,N MANDELL AVE,N,MANDELL,AVE ,  ,6200,6299
1801,N MANGO AVE,N,MANGO,AVE ,  ,1600,5799
1802,N MANILA AVE,N,MANILA,AVE ,  ,5300,5399
1803,S MANISTEE AVE,S,MANISTEE,AVE ,  ,7900,13199
1804,N MANKATO AVE,N,MANKATO,AVE ,  ,7000,7199
1805,W MANN DR,W,MANN,DR  ,  ,2756,3531
1806,N MANNHEIM RD,N,MANNHEIM,RD  ,  ,4400,6599
1807,N MANOR AVE,N,MANOR,AVE ,  ,4400,4799
1808,N MANTON AVE,N,MANTON,AVE ,  ,5700,5999
1809,W MAPLE ST,W,MAPLE,ST  ,  ,1,199
1810,N MAPLEWOOD AVE,N,MAPLEWOOD,AVE ,  ,200,7599
1811,S MAPLEWOOD AVE,S,MAPLEWOOD,AVE ,  ,130,11899
1812,W MARBLE PL,W,MARBLE,PL  ,  ,1,799
1813,N MARCEY ST,N,MARCEY,ST  ,  ,1634,1999
1814,W MARGATE TER,W,MARGATE,TER ,  ,812,999
1815,N MARIA CT,N,MARIA,CT  ,  ,4520,4799
1816,N MARINE DR,N,MARINE,DR  ,  ,4000,5198
1817,N MARION CT,N,MARION,CT  ,  ,1200,1299
1818,W MARKETPLACE ACCESS RD,W,MARKETPLACE ACCESS,RD  ,  ,1600,1999
1819,N MARKHAM AVE,N,MARKHAM,AVE ,  ,5700,5999
1820,N MARMORA AVE,N,MARMORA,AVE ,  ,2100,6099
1821,S MARQUETTE AVE,S,MARQUETTE,AVE ,  ,7600,13199
1822,E MARQUETTE DR,E,MARQUETTE,DR  ,  ,1600,2399
1823,E MARQUETTE RD,E,MARQUETTE,RD  ,  ,1,1599
1824,S MARQUETTE RD,S,MARQUETTE,RD  ,  ,6600,6699
1825,W MARQUETTE RD,W,MARQUETTE,RD  ,  ,1,4799
1826,S MARSHALL BLVD,S,MARSHALL,BLVD,  ,1900,2420
1827,N MARSHFIELD AVE,N,MARSHFIELD,AVE ,  ,400,7749
1828,S MARSHFIELD AVE,S,MARSHFIELD,AVE ,  ,800,11899
1829,S MARTIN ST,S,MARTIN,ST  ,  ,10500,10699
1830,S MARY ST,S,MARY,ST  ,  ,2500,2729
1831,S MARYLAND AVE,S,MARYLAND,AVE ,  ,4100,13499
1832,N MASON AVE,N,MASON,AVE ,  ,1,7199
1833,S MASON AVE,S,MASON,AVE ,  ,1,6299
1834,N MASSASOIT AVE,N,MASSASOIT,AVE ,  ,800,1599
1835,S MASSASOIT AVE,S,MASSASOIT,AVE ,  ,5100,6299
1836,W MATSON AVE,W,MATSON,AVE ,  ,5935,6099
1837,N MAUD AVE,N,MAUD,AVE ,  ,1824,1999
1838,N MAUTENE CT,N,MAUTENE,CT  ,  ,1200,1299
1839,W MAXWELL ST,W,MAXWELL,ST  ,  ,500,1133
1840,N MAY ST,N,MAY,ST  ,  ,1,899
1841,S MAY ST,S,MAY,ST  ,  ,700,12299
1842,N MAYFIELD AVE,N,MAYFIELD,AVE ,  ,1,1899
1843,S MAYFIELD AVE,S,MAYFIELD,AVE ,  ,1,6499
1844,W MAYPOLE AVE,W,MAYPOLE,AVE ,  ,1600,5199
1845,N MCALPIN AVE,N,MCALPIN,AVE ,  ,6900,7199
1846,N MCAULEY CT,N,MCAULEY,CT  ,  ,6300,6400
1847,N MCCLELLAN AVE,N,MCCLELLAN,AVE ,  ,6141,6299
1848,N MCCLURG CT,N,MCCLURG,CT  ,  ,400,699
1849,N MCCOOK AVE,N,MCCOOK,AVE ,  ,5940,5999
1850,N MCCORMICK RD,N,MCCORMICK,RD  ,  ,6200,6399
1851,N MCCORMICK PL BUSWAY,N,MCCORMICK PL BUSWAY,    ,  ,1,150
1852,S MCCORMICK PL BUSWAY,S,MCCORMICK PL BUSWAY,    ,  ,1,2399
1853,S MCCORMICK PLACE ER,S,MCCORMICK PLACE,ER  ,  ,2014,2199
1854,N MCCREA DR,N,MCCREA,DR  ,  ,100,239
1855,N MCCUTCHEON TER,N,MCCUTCHEON,TER ,  ,4900,4929
1856,S MCDERMOTT ST,S,MCDERMOTT,ST  ,  ,2900,2999
1857,S MCDOWELL AVE,S,MCDOWELL,AVE ,  ,4500,4699
1858,E MCFETRIDGE DR N,E,MCFETRIDGE,DR  ,N ,406,442
1859,E MCFETRIDGE DR S,E,MCFETRIDGE,DR  ,S ,445,499
1860,E MCFETRIDGE DR,E,MCFETRIDGE,DR  ,  ,329,539
1861,W MCLEAN AVE,W,MCLEAN,AVE ,  ,1400,6499
1862,N MCLEOD AVE,N,MCLEOD,AVE ,  ,6000,6138
1863,N MCVICKER AVE,N,MCVICKER,AVE ,  ,1600,7399
1864,S MCVICKER AVE,S,MCVICKER,AVE ,  ,5100,6299
1865,N MEADE AVE,N,MEADE,AVE ,  ,1600,7399
1866,S MEADE AVE,S,MEADE,AVE ,  ,5100,6499
1867,N MEDFORD AVE,N,MEDFORD,AVE ,  ,6900,7039
1868,W MEDILL AVE,W,MEDILL,AVE ,  ,1200,7199
1869,N MEDINA AVE,N,MEDINA,AVE ,  ,5800,5950
1870,S MELODY CT,S,MELODY,CT  ,  ,1800,1899
1871,W MELROSE ST,W,MELROSE,ST  ,  ,400,7046
1872,N MELVINA AVE,N,MELVINA,AVE ,  ,1600,7199
1873,S MELVINA AVE,S,MELVINA,AVE ,  ,5100,6499
1874,W MEMORY LN,W,MEMORY,LN  ,  ,8000,8199
1875,N MENARD AVE,N,MENARD,AVE ,  ,1,6099
1876,S MENARD AVE,S,MENARD,AVE ,  ,1,6499
1877,S MENARD DR,S,MENARD,DR  ,  ,200,232
1878,N MENDELL ST,N,MENDELL,ST  ,  ,1900,2099
1879,N MENDOTA AVE,N,MENDOTA,AVE ,  ,6800,7099
1880,W MENOMONEE ST,W,MENOMONEE,ST  ,  ,157,599
1881,W MERCHANDISE MART PLZ,W,MERCHANDISE MART,PLZ ,  ,200,299
1882,N MEREDITH AVE,N,MEREDITH,AVE ,  ,6200,6299
1883,S MERRILL AVE,S,MERRILL,AVE ,  ,6700,10099
1884,N MERRIMAC AVE,N,MERRIMAC,AVE ,  ,1600,7199
1885,S MERRIMAC AVE,S,MERRIMAC,AVE ,  ,5100,6299
1886,S MERRION AVE,S,MERRION,AVE ,  ,9500,9899
1887,S METRON DR,S,METRON,DR  ,  ,12600,12856
1888,N MEYER AVE,N,MEYER,AVE ,  ,1610,1699
1889,W MIAMI AVE,W,MIAMI,AVE ,  ,5900,6139
1890,N MICHIGAN AVE W,N,MICHIGAN,AVE ,W ,800,829
1891,N MICHIGAN AVE,N,MICHIGAN,AVE ,  ,1,999
1892,S MICHIGAN AVE,S,MICHIGAN,AVE ,  ,1,13363
1893,N MICHIGAN LOWER AVE,N,MICHIGAN LOWER,AVE ,  ,200,599
1894,S MIDWAY AIRPORT,S,MIDWAY AIRPORT,    ,  ,0,0
1895,S MIDWAY AIRPORT CICERO AVE ER SB,S,MIDWAY AIRPORT CICERO AVE,ER  ,SB,0,0
1896,S MIDWAY AIRPORT CICERO AVE ER NB,S,MIDWAY AIRPORT CICERO AVE,ER  ,NB,0,0
1897,S MIDWAY AIRPORT CICERO AVE XR,S,MIDWAY AIRPORT CICERO AVE,XR  ,  ,0,0
1898,S MIDWAY AIRPORT LOWER,S,MIDWAY AIRPORT LOWER,    ,  ,0,0
1899,S MIDWAY AIRPORT LOWER CICERO AVE ER NB,S,MIDWAY AIRPORT LOWER CICERO AVE,ER  ,NB,0,0
1900,S MIDWAY AIRPORT LOWER CICERO AVE ER SB,S,MIDWAY AIRPORT LOWER CICERO AVE,ER  ,SB,0,0
1901,S MIDWAY AIRPORT LOWER CICERO AVE XR,S,MIDWAY AIRPORT LOWER CICERO AVE,XR  ,  ,0,0
1902,W MIDWAY PARK,W,MIDWAY PARK,    ,  ,5700,5999
1903,E MIDWAY PLAISANCE   N,E,MIDWAY PLAISANCE,    ,N ,1600,1640
1904,E MIDWAY PLAISANCE,E,MIDWAY PLAISANCE,    ,  ,732,1645
1905,N MIES VAN DER ROHE WAY,N,MIES VAN DER ROHE,WAY ,  ,500,931
1906,N MILDRED AVE,N,MILDRED,AVE ,  ,2600,2999
1907,S MILLARD AVE,S,MILLARD,AVE ,  ,500,11437
1908,S MILLER ST,S,MILLER,ST  ,  ,700,1999
1909,N MILTIMORE AVE,N,MILTIMORE,AVE ,  ,5600,5999
1910,N MILWAUKEE AVE,N,MILWAUKEE,AVE ,  ,200,7599
1911,N MILWAUKEE CT,N,MILWAUKEE,CT  ,  ,3800,3899
1912,S MINERVA AVE,S,MINERVA,AVE ,  ,6352,6699
1913,N MINNEHAHA AVE,N,MINNEHAHA,AVE ,  ,6300,6599
1914,N MINNETONKA AVE,N,MINNETONKA,AVE ,  ,6500,6999
1915,N MOBILE AVE,N,MOBILE,AVE ,  ,1600,7199
1916,S MOBILE AVE,S,MOBILE,AVE ,  ,5100,6499
1917,S MOE DR,S,MOE,DR  ,  ,1700,3099
1918,W MOFFAT ST,W,MOFFAT,ST  ,  ,2000,3199
1919,N MOHAWK ST,N,MOHAWK,ST  ,  ,814,2099
1920,N MONITOR AVE,N,MONITOR,AVE ,  ,1000,6099
1921,S MONITOR AVE,S,MONITOR,AVE ,  ,900,6299
1922,N MONON AVE,N,MONON,AVE ,  ,6932,7099
1923,E MONROE DR,E,MONROE,DR  ,  ,100,410
1924,W MONROE PKWY,W,MONROE,PKWY,  ,1300,1399
1925,E MONROE ST,E,MONROE,ST  ,  ,1,99
1926,W MONROE ST,W,MONROE,ST  ,  ,1,5599
1927,W MONSIGNOR MCELLIGOTT AVE,W,MONSIGNOR MCELLIGOTT,AVE ,  ,2630,2799
1928,N MONT CLARE AVE,N,MONT CLARE,AVE ,  ,2500,5531
1929,W MONTANA ST,W,MONTANA,ST  ,  ,900,5299
1930,W MONTEREY AVE,W,MONTEREY,AVE ,  ,1600,1960
1931,S MONTGOMERY AVE,S,MONTGOMERY,AVE ,  ,4000,4133
1932,W MONTGOMERY AVE,W,MONTGOMERY,AVE ,  ,2600,2639
1933,N MONTICELLO AVE,N,MONTICELLO,AVE ,  ,400,6399
1934,W MONTICELLO AVE,W,MONTICELLO,AVE ,  ,3614,3625
1935,W MONTROSE AVE,W,MONTROSE,AVE ,  ,615,8599
1936,W MONTROSE DR,W,MONTROSE,DR  ,  ,300,614
1937,W MONTROSE HARBOR DR,W,MONTROSE HARBOR,DR  ,  ,200,499
1938,W MONTVALE AVE,W,MONTVALE,AVE ,  ,1637,1916
1939,N MOODY AVE,N,MOODY,AVE ,  ,1600,7199
1940,S MOODY AVE,S,MOODY,AVE ,  ,5100,6299
1941,N MOORMAN ST,N,MOORMAN,ST  ,  ,1300,1335
1942,E MORGAN DR,E,MORGAN,DR  ,  ,440,731
1943,N MORGAN ST,N,MORGAN,ST  ,  ,1,799
1944,S MORGAN ST,S,MORGAN,ST  ,  ,1,12935
1945,W MORSE AVE,W,MORSE,AVE ,  ,1100,5499
1946,N MOSELLE AVE,N,MOSELLE,AVE ,  ,6800,7099
1947,N MOZART DR,N,MOZART,DR  ,  ,1200,1220
1948,N MOZART ST,N,MOZART,ST  ,  ,100,6799
1949,S MOZART ST,S,MOZART,ST  ,  ,1,8631
1950,N MT PROSPECT RD,N,MT PROSPECT,RD  ,  ,6800,6999
1951,N MULLIGAN AVE,N,MULLIGAN,AVE ,  ,1800,5999
1952,S MULLIGAN AVE,S,MULLIGAN,AVE ,  ,5100,6299
1953,E MUSEUM DR,E,MUSEUM,DR  ,  ,1620,1899
1954,S MUSEUM CAMPUS DR,S,MUSEUM CAMPUS,DR  ,  ,1250,1801
1955,W MUSIC COURT DR,W,MUSIC COURT,DR  ,  ,3620,3799
1956,S MUSKEGON AVE,S,MUSKEGON,AVE ,  ,7726,13230
1957,W MYRICK ST,W,MYRICK,ST  ,  ,3750,3899
1958,W MYRTLE AVE,W,MYRTLE,AVE ,  ,7132,7799
1959,N N BRANCH CANAL,N,N BRANCH CANAL,    ,  ,835,1599
1960,N N BRANCH CHICAGO RIVER,N,N BRANCH CHICAGO RIVER,    ,  ,213,6645
1961,W N BRANCH CHICAGO RIVER,W,N BRANCH CHICAGO RIVER,    ,  ,3032,6599
1962,N NAGLE AVE,N,NAGLE,AVE ,  ,1600,7199
1963,S NAGLE AVE,S,NAGLE,AVE ,  ,5100,6299
1964,N NAPER AVE,N,NAPER,AVE ,  ,5900,6299
1965,N NAPLES AVE,N,NAPLES,AVE ,  ,6036,6199
1966,N NAPOLEON AVE,N,NAPOLEON,AVE ,  ,5800,5899
1967,N NARRAGANSETT AVE,N,NARRAGANSETT,AVE ,  ,1600,4799
1968,S NARRAGANSETT AVE,S,NARRAGANSETT,AVE ,  ,5100,6499
1969,N NASHOTAH AVE,N,NASHOTAH,AVE ,  ,5900,6033
1970,N NASHVILLE AVE,N,NASHVILLE,AVE ,  ,1600,6599
1971,S NASHVILLE AVE,S,NASHVILLE,AVE ,  ,5100,6499
1972,N NASSAU AVE,N,NASSAU,AVE ,  ,6002,6199
1973,N NATCHEZ AVE,N,NATCHEZ,AVE ,  ,1600,5531
1974,S NATCHEZ AVE,S,NATCHEZ,AVE ,  ,5100,6499
1975,N NATOMA AVE,N,NATOMA,AVE ,  ,1600,6599
1976,S NATOMA AVE,S,NATOMA,AVE ,  ,5100,6299
1977,N NAVAJO AVE,N,NAVAJO,AVE ,  ,6200,6460
1978,E NAVAL ARMORY DR,E,NAVAL ARMORY,DR  ,  ,732,799
1979,N NAVARRE AVE,N,NAVARRE,AVE ,  ,5800,6199
1980,N NEENAH AVE,N,NEENAH,AVE ,  ,2800,6399
1981,S NEENAH AVE,S,NEENAH,AVE ,  ,5100,6299
1982,W NELSON ST,W,NELSON,ST  ,  ,828,6999
1983,N NEOLA AVE,N,NEOLA,AVE ,  ,6000,6199
1984,N NETTLETON AVE,N,NETTLETON,AVE ,  ,6026,6199
1985,N NEVA AVE,N,NEVA,AVE ,  ,1600,6599
1986,S NEVA AVE,S,NEVA,AVE ,  ,5200,5899
1987,N NEW ST,N,NEW,ST  ,  ,406,479
1988,N NEW ENGLAND AVE,N,NEW ENGLAND,AVE ,  ,1600,6443
1989,S NEW ENGLAND AVE,S,NEW ENGLAND,AVE ,  ,5100,6499
1990,N NEW HAMPSHIRE AVE,N,NEW HAMPSHIRE,AVE ,  ,5628,5799
1991,N NEWARK AVE,N,NEWARK,AVE ,  ,5600,6499
1992,S NEWBERRY AVE,S,NEWBERRY,AVE ,  ,1200,1799
1993,N NEWBURG AVE,N,NEWBURG,AVE ,  ,5902,6199
1994,N NEWCASTLE AVE,N,NEWCASTLE,AVE ,  ,1600,6599
1995,S NEWCASTLE AVE,S,NEWCASTLE,AVE ,  ,5100,5999
1996,N NEWGARD AVE,N,NEWGARD,AVE ,  ,6400,6799
1997,N NEWLAND AVE,N,NEWLAND,AVE ,  ,1600,6499
1998,S NEWLAND AVE,S,NEWLAND,AVE ,  ,5100,6299
1999,W NEWPORT AVE,W,NEWPORT,AVE ,  ,800,7047
2000,N NIAGARA AVE,N,NIAGARA,AVE ,  ,6000,6299
2001,N NICKERSON AVE,N,NICKERSON,AVE ,  ,5800,6199
2002,N NICOLET AVE,N,NICOLET,AVE ,  ,5730,5919
2003,N NINA AVE,N,NINA,AVE ,  ,5744,6099
2004,N NIXON AVE,N,NIXON,AVE ,  ,6500,6599
2005,N NOBLE ST,N,NOBLE,ST  ,  ,400,1599
2006,N NOKOMIS AVE,N,NOKOMIS,AVE ,  ,6300,6499
2007,N NORA AVE,N,NORA,AVE ,  ,2900,3999
2008,N NORDICA AVE,N,NORDICA,AVE ,  ,1600,6599
2009,S NORDICA AVE,S,NORDICA,AVE ,  ,5120,5899
2010,S NORFOLK RR ACCESS RD,S,NORFOLK RR ACCESS,RD  ,  ,10308,10499
2011,S NORMAL AVE,S,NORMAL,AVE ,  ,1800,12999
2012,S NORMAL BLVD,S,NORMAL,BLVD,  ,5500,7199
2013,W NORMAL PKWY N,W,NORMAL,PKWY,N ,300,458
2014,W NORMAL PKWY S,W,NORMAL,PKWY,S ,301,459
2015,W NORMAN R BOBINS PL,W,NORMAN R BOBINS,PL  ,  ,3500,3552
2016,N NORMANDY AVE,N,NORMANDY,AVE ,  ,1600,6599
2017,S NORMANDY AVE,S,NORMANDY,AVE ,  ,5100,6499
2018,E NORTH AVE,E,NORTH,AVE ,  ,1,99
2019,W NORTH AVE,W,NORTH,AVE ,  ,100,7198
2020,W NORTH BLVD,W,NORTH,BLVD,  ,1,99
2021,N NORTH BRANCH ST,N,NORTH BRANCH,ST  ,  ,900,1399
2022,N NORTH PARK AVE,N,NORTH PARK,AVE ,  ,1336,1799
2023,W NORTH SHORE AVE,W,NORTH SHORE,AVE ,  ,1000,7799
2024,N NORTH SHORE CHANNEL,N,NORTH SHORE CHANNEL,    ,  ,5100,6399
2025,E NORTH WATER ST,E,NORTH WATER,ST  ,  ,39,499
2026,E NORTH WATER LOWER ST,E,NORTH WATER LOWER,ST  ,  ,134,399
2027,N NORTHCOTT AVE,N,NORTHCOTT,AVE ,  ,5628,6199
2028,N NORTHWEST HWY,N,NORTHWEST,HWY ,  ,5000,6907
2029,W NORWOOD ST,W,NORWOOD,ST  ,  ,1200,7799
2030,N NOTTINGHAM AVE,N,NOTTINGHAM,AVE ,  ,3000,5721
2031,S NOTTINGHAM AVE,S,NOTTINGHAM,AVE ,  ,5131,6499
2032,E OAK ST,E,OAK,ST  ,  ,1,149
2033,W OAK ST,W,OAK,ST  ,  ,1,699
2034,N OAK PARK AVE,N,OAK PARK,AVE ,  ,1600,6559
2035,S OAK PARK AVE,S,OAK PARK,AVE ,  ,5100,6499
2036,W OAKDALE AVE,W,OAKDALE,AVE ,  ,300,6999
2037,S OAKENWALD AVE,S,OAKENWALD,AVE ,  ,4000,4599
2038,S OAKLAND CRES,S,OAKLAND,CRES,  ,4060,4099
2039,N OAKLEY AVE,N,OAKLEY,AVE ,  ,1600,7599
2040,S OAKLEY AVE,S,OAKLEY,AVE ,  ,1200,11899
2041,N OAKLEY BLVD,N,OAKLEY,BLVD,  ,1,1599
2042,S OAKLEY BLVD,S,OAKLEY,BLVD,  ,1,1199
2043,N OAKVIEW AVE,N,OAKVIEW,AVE ,  ,4500,5599
2044,E OAKWOOD BLVD,E,OAKWOOD,BLVD,  ,376,1099
2045,S OB DAN RYAN SR,S,OB DAN RYAN,SR  ,  ,4400,4529
2046,W OB NORTHWEST TOLL,W,OB NORTHWEST,TOLL,  ,8800,9199
2047,N OCONTO AVE,N,OCONTO,AVE ,  ,3000,7599
2048,N OCTAVIA AVE,N,OCTAVIA,AVE ,  ,3000,7599
2049,N ODELL AVE,N,ODELL,AVE ,  ,3000,7599
2050,N OGALLAH AVE,N,OGALLAH,AVE ,  ,6408,6699
2051,N OGDEN AVE,N,OGDEN,AVE ,  ,1,1999
2052,W OGDEN AVE S,W,OGDEN,AVE ,S ,2541,3899
2053,W OGDEN AVE N,W,OGDEN,AVE ,N ,2540,3928
2054,W OGDEN AVE,W,OGDEN,AVE ,  ,1544,4599
2055,S OGLESBY AVE,S,OGLESBY,AVE ,  ,6700,10661
2056,W OHARE ST,W,OHARE,ST  ,  ,10000,10098
2057,W OHARE AIRPORT,W,OHARE AIRPORT,    ,  ,10000,10000
2058,E OHIO ST E,E,OHIO,ST  ,E ,100,350
2059,E OHIO ST,E,OHIO,ST  ,  ,1,1099
2060,W OHIO ST,W,OHIO,ST  ,  ,1,5999
2061,W OHIO FEEDER XR,W,OHIO FEEDER,XR  ,  ,340,903
2062,W OHIO FEEDER XR IB,W,OHIO FEEDER,XR  ,IB,943,999
2063,N OKETO AVE,N,OKETO,AVE ,  ,3000,7599
2064,N OLCOTT AVE,N,OLCOTT,AVE ,  ,3000,7599
2065,W OLD HIGGINS RD,W,OLD HIGGINS,RD  ,  ,12500,12599
2066,S OLD LAKE SHORE DR E,S,OLD LAKE SHORE,DR  ,E ,1300,1398
2067,W OLD TOWN CT,W,OLD TOWN,CT  ,  ,332,359
2068,N OLEANDER AVE,N,OLEANDER,AVE ,  ,3000,7599
2069,N OLIPHANT AVE,N,OLIPHANT,AVE ,  ,6401,6799
2070,W OLIVE AVE,W,OLIVE,AVE ,  ,1400,7843
2071,N OLMSTED AVE,N,OLMSTED,AVE ,  ,6520,6899
2072,N OLYMPIA AVE,N,OLYMPIA,AVE ,  ,5000,6799
2073,N ONARGA AVE,N,ONARGA,AVE ,  ,6500,6799
2074,N ONEIDA AVE,N,ONEIDA,AVE ,  ,6412,6499
2075,E ONTARIO ST,E,ONTARIO,ST  ,  ,1,499
2076,W ONTARIO ST,W,ONTARIO,ST  ,  ,1,3999
2077,W ONTARIO FEEDER EXPRESS LANES ER,W,ONTARIO FEEDER EXPRESS LANES,ER  ,  ,910,999
2078,N OPAL AVE,N,OPAL,AVE ,  ,3200,3599
2079,N ORANGE AVE,N,ORANGE,AVE ,  ,3200,5799
2080,N ORCHARD ST,N,ORCHARD,ST  ,  ,1600,3199
2081,N ORIOLE AVE,N,ORIOLE,AVE ,  ,3000,7599
2082,N ORLEANS ST,N,ORLEANS,ST  ,  ,300,2099
2083,N OSAGE AVE,N,OSAGE,AVE ,  ,3200,5799
2084,N OSCEOLA AVE,N,OSCEOLA,AVE ,  ,3000,7599
2085,N OSHKOSH AVE,N,OSHKOSH,AVE ,  ,6500,6799
2086,N OSWEGO ST,N,OSWEGO,ST  ,  ,400,499
2087,N OTSEGO AVE,N,OTSEGO,AVE ,  ,6500,6637
2088,N OTTAWA AVE,N,OTTAWA,AVE ,  ,3200,7599
